fips,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue,ADI_NATRANK,2021/3/10_x,2022/3/10_x,2023/3/10_x,2021/3/10_y,2022/3/10_y,2023/3/10_y,Value_education,Value_poverty,Value_unemployment,pct_pop_commutes_by_car_truck_van_any,pct_pop_commutes_by_public_transport_any,pct_pop_commutes_by_bicycle,pct_pop_citizenship_non_us,pct_pop_citizenship_us_native,pct_pop_citizenship_us_naturalized,pct_pop_ethnicity_hispanic_latino,pct_pop_race_asian,pct_pop_race_black,pct_pop_race_hawaiian_pacific_islander,pct_pop_race_multiple,pct_pop_race_native_american,pct_pop_race_white,pct_pop_sex_female,pct_pop_sex_male,pct_households_with_annual_income_100000_to_124999,pct_households_with_annual_income_125000_to_149999,pct_households_with_annual_income_150000_to_199999,pct_households_with_annual_income_200000_or_more,pct_households_with_annual_income_30000_to_39999,pct_households_with_annual_income_40000_to_49999,pct_households_with_annual_income_50000_to_59999,pct_households_with_annual_income_60000_to_75499,pct_households_with_annual_income_75000_to_99999,pct_households_with_annual_income_less_than_30000,pct_pop_employment_status_in_labor_force,pct_pop_received_ssi_foodstamps_snap_past_year,pct_pop_works_industry_agriculture_forestry_fishing_hunting_mining,pct_pop_works_industry_armed_forces,pct_pop_works_industry_arts_entertainment_food_services,pct_pop_works_industry_construction,pct_pop_works_industry_educational_healthcare_social_assistance,pct_pop_works_industry_finance_insurance_real_estate,pct_pop_works_industry_information,pct_pop_works_industry_manufacturing,pct_pop_works_industry_other_services,pct_pop_works_industry_professional_scientific_management,pct_pop_works_industry_public_administration,pct_pop_works_industry_retail_trade,pct_pop_works_industry_transportation_warehousing_utilities,pct_pop_works_industry_wholesale_trade,pct_households_with_no_internet_access,pct_pop_veterans,pct_pop_adult_education_bachelors_or_higher,pct_pop_adult_education_high_school,pct_pop_adult_education_less_than_high_school,pct_pop_adult_education_some_college_or_associates,pop_commutes_by_car_truck_van_any,pop_commutes_by_public_transport_any,pop_commutes_by_bicycle,median_age,pop_citizenship_non_us,pop_citizenship_us_native,pop_citizenship_us_naturalized,pop_ethnicity_hispanic_latino,pop_race_asian,pop_race_black,pop_race_hawaiian_pacific_islander,pop_race_multiple,pop_race_native_american,pop_race_white,pop_sex_female,pop_sex_male,households_with_annual_income_100000_to_124999,households_with_annual_income_125000_to_149999,households_with_annual_income_150000_to_199999,households_with_annual_income_200000_or_more,households_with_annual_income_30000_to_39999,households_with_annual_income_40000_to_49999,households_with_annual_income_50000_to_59999,households_with_annual_income_60000_to_75499,households_with_annual_income_75000_to_99999,households_with_annual_income_less_than_30000,pop_employment_status_in_labor_force_civilian_unemployed,pop_employment_status_in_labor_force,pop_received_ssi_foodstamps_snap_past_year,pop_works_industry_agriculture_forestry_fishing_hunting_mining,pop_works_industry_armed_forces,pop_works_industry_arts_entertainment_food_services,pop_works_industry_construction,pop_works_industry_educational_healthcare_social_assistance,pop_works_industry_finance_insurance_real_estate,pop_works_industry_information,pop_works_industry_manufacturing,pop_works_industry_other_services,pop_works_industry_professional_scientific_management,pop_works_industry_public_administration,pop_works_industry_retail_trade,pop_works_industry_transportation_warehousing_utilities,pop_works_industry_wholesale_trade,households_with_no_internet_access,pop_adult_education_bachelors_or_higher,pop_adult_education_high_school,pop_adult_education_less_than_high_school,pop_adult_education_some_college_or_associates,pop_veterans,pop_total
29073,0.0,0.0,0.0,0.0,69.42857142857143,1467.0,3316.0,4094.0,42.0,94.0,115.0,22.14642857142857,11.392307692307693,8.585185185185185,43.269952,0.204457,0.0,0.122674,1.213113,1.322156,0.592926,0.906427,0.599741,0.0,1.765147,0.361208,96.203912,50.051114,49.948886,7.539811,6.061098,3.298668,3.136172,10.074748,9.896003,10.139746,10.643484,14.543386,24.666883,49.335514,4.416275,1.519798,0.0,2.371703,4.382199,10.216043,1.969604,0.749676,9.554965,2.092278,2.964629,1.608396,5.874736,2.644313,1.076808,15.079623,6.958359,10.883936,18.68057,5.28181,15.068493,6349,30,0,47.5,18.0,14461.0,194.0,87,133,88,0,259,53,14116,7344,7329,464,373,203,193,620,609,624,655,895,1518,140,7239,648,223,0,348,643,1499,289,110,1402,307,435,236,862,388,158,928,1597,2741,775,2211,1021,14673
29075,0.0,0.0,0.0,0.0,86.28571428571429,811.0,2137.0,2690.0,21.0,30.0,37.0,22.5,14.284615384615384,16.90967741935484,38.412409,0.060827,0.0,0.745134,0.182482,0.349757,1.76399,0.562652,0.547445,0.04562,1.155718,0.258516,97.034671,51.551095,48.448905,5.971944,4.048096,5.210421,2.324649,10.541082,11.823647,6.573146,9.819639,14.068136,29.619238,46.274331,5.444039,4.394769,0.0,2.022506,1.505474,14.841849,1.870438,0.471411,7.512165,2.128954,2.296229,1.170925,2.995742,1.733577,1.596715,23.166333,7.63382,10.644769,18.902068,6.20438,12.043796,2526,4,0,40.3,49.0,6504.0,23.0,116,37,36,3,76,17,6381,3390,3186,149,101,130,58,263,295,164,245,351,739,85,3043,358,289,0,133,99,976,123,31,494,140,151,77,197,114,105,578,700,1243,408,792,502,6576
29077,1539.0,60359.0,349480.0,8388167.0,71.5982905982906,27126.0,69664.0,84976.0,443.0,980.0,1156.0,21.71785714260714,10.192307692307692,7.270370370370371,42.808001,0.068936,0.0,1.544376,1.521055,1.510423,3.823386,1.979257,3.06989,0.0439,4.167724,0.495586,89.167758,51.344084,48.655916,6.824954,4.145626,3.417966,3.062761,11.311671,8.966377,9.001662,9.877521,11.499859,31.891604,50.312442,4.280903,0.247964,0.065164,5.069382,2.460096,11.715379,3.474247,0.823462,4.130684,2.723151,4.872862,1.486072,6.211802,2.48136,1.488473,13.591099,5.877067,16.241503,13.091359,3.283215,16.479179,124817,201,0,36.3,4503.0,282667.0,4404.0,11148,5771,8951,128,12152,1445,259990,149706,141868,8704,5287,4359,3906,14426,11435,11480,12597,14666,40672,5941,146698,12482,723,190,14781,7173,34159,10130,2401,12044,7940,14208,4333,18112,7235,4340,17333,47356,38171,9573,48049,17136,291574
29079,0.0,0.0,0.0,0.0,84.41666666666667,978.0,2426.0,3140.0,34.0,66.0,75.0,22.714285714285715,17.446153846153848,7.9,36.155792,0.19221,0.0,1.780475,0.859889,0.505817,2.45827,1.203844,0.263025,0.010116,2.701062,0.495701,95.042994,50.66262,49.33738,6.589744,3.692308,3.102564,2.179487,11.153846,8.358974,7.692308,8.846154,15.179487,33.205128,45.685382,5.695498,3.125948,0.0,4.83561,2.781993,9.479009,1.476985,0.485584,5.877592,1.709661,1.446636,2.650481,5.644917,2.751644,0.930703,24.179487,5.978756,8.952959,15.488113,7.475974,13.717754,3574,19,0,40.5,176.0,9659.0,50.0,243,119,26,1,267,49,9395,5008,4877,257,144,121,85,435,326,300,345,592,1295,212,4516,563,309,0,478,275,937,146,48,581,169,143,262,558,272,92,943,885,1531,739,1356,591,9885
29081,0.0,0.0,0.0,0.0,91.45454545454544,873.0,1803.0,2465.0,14.0,30.0,36.0,22.71785714282143,16.638461538461538,10.789285714285716,35.303192,0.0,0.0,0.830663,0.937463,0.462798,2.468257,0.284799,0.80693,0.0356,1.673193,0.415332,96.641747,50.409398,49.590602,4.8795,3.451354,2.231479,0.624814,11.097888,8.598631,7.497768,9.134186,14.043439,38.44094,42.351964,7.950635,2.895455,0.142399,1.827459,3.33452,13.812745,0.984929,0.676397,3.761718,1.198529,1.115462,2.52759,5.636644,1.68506,1.044262,18.744421,6.56224,8.116768,21.063249,3.892251,13.504213,2975,0,0,42.8,70.0,8318.0,39.0,208,24,68,3,141,35,8144,4248,4179,164,116,75,21,373,289,252,307,472,1292,116,3569,670,244,12,154,281,1164,83,57,317,101,94,213,475,142,88,630,684,1775,328,1138,553,8427
29083,42.0,2064.0,7903.0,395321.0,80.0952380952381,1980.0,5725.0,7064.0,38.0,78.0,96.0,22.14285714321429,13.83846153846154,8.377777777777778,39.08209,0.132699,0.0,0.997529,1.825753,0.663494,2.521278,0.539947,1.221744,0.004576,2.374851,0.224215,95.447058,50.828224,49.171776,6.591986,3.769927,3.339078,2.983628,11.945282,9.026282,8.767773,12.311504,10.060319,31.204222,45.186236,7.12913,1.601537,0.36149,3.248833,3.42729,9.746499,2.008786,0.077789,5.056283,2.402306,3.079528,1.688478,5.591654,2.910222,0.915164,17.826368,9.197401,8.117507,19.703487,5.614533,16.084012,8541,29,0,44.3,218.0,21491.0,145.0,551,118,267,1,519,49,20859,11108,10746,612,350,310,277,1109,838,814,1143,934,2897,540,9875,1558,350,79,710,749,2130,439,17,1105,525,673,369,1222,636,200,1655,1774,4306,1227,3515,2010,21854
29085,0.0,0.0,0.0,0.0,91.77777777777776,642.0,1825.0,2408.0,14.0,55.0,59.0,22.499999999392852,20.26153846153846,9.385185185185184,27.179433,0.0,0.0,0.0,1.036818,0.92044,1.787981,0.47609,0.02116,0.0,1.534067,1.534067,96.011426,51.38595,48.61405,4.262213,2.617149,1.221336,0.074776,18.718843,9.945164,5.58325,7.402792,5.757727,44.41675,34.447736,5.236987,1.925518,0.0,3.025815,3.956835,6.898011,0.983919,0.264494,1.280152,2.528565,2.168853,1.301312,3.152772,1.777402,0.782903,29.237288,10.918324,4.295387,20.83157,4.803216,14.261532,2569,0,0,55.0,0.0,9365.0,87.0,169,45,2,0,145,145,9075,4857,4595,171,105,49,3,751,399,224,297,231,1782,297,3256,495,182,0,286,374,652,93,25,121,239,205,123,298,168,74,1173,406,1969,454,1348,1032,9452
29087,0.0,0.0,0.0,0.0,86.66666666666667,434.0,1052.0,1314.0,10.0,27.0,34.0,22.503571428642857,18.99285714285714,24.66111111111111,40.100594,0.022862,0.0,0.182899,0.845908,0.777321,1.028807,0.937357,1.005944,0.045725,0.38866,0.983082,96.639232,50.914495,49.085505,8.457711,5.024876,1.691542,1.791045,11.840796,8.109453,11.741293,8.208955,11.094527,32.039801,46.250571,3.635117,5.326932,0.640146,2.194787,2.926383,10.562414,1.668953,0.594422,5.624143,1.051669,1.097394,1.691815,6.241427,3.635117,1.486054,26.517413,8.527663,8.550526,21.147691,2.926383,15.63786,1754,1,0,48.7,8.0,4332.0,34.0,45,41,44,2,17,43,4227,2227,2147,170,101,34,36,238,163,236,165,223,644,53,2023,159,233,28,96,128,462,73,26,246,46,48,74,273,159,65,533,374,925,128,684,373,4374
29089,0.0,0.0,0.0,0.0,69.66666666666667,1025.0,2155.0,2972.0,7.0,25.0,38.0,22.032142856785715,10.953846153846154,7.966666666666667,41.069647,0.0,0.0,0.239473,1.137498,0.339254,1.696268,0.35921,5.867092,0.0,3.2728,0.668529,89.493115,49.28158,50.718419,10.462428,4.132948,3.208092,3.323699,10.66474,11.040462,9.132948,10.953757,13.410405,23.67052,48.563161,3.991219,2.654161,0.0,3.362602,2.943524,16.224307,2.474556,0.468968,5.038914,2.125324,1.965676,1.446817,5.228497,2.434644,0.35921,16.445087,6.18639,13.989224,14.757533,4.380363,12.901616,4116,0,0,38.8,24.0,9964.0,34.0,170,36,588,0,328,67,8969,4939,5083,362,143,111,115,369,382,316,379,464,819,141,4867,400,266,0,337,295,1626,248,47,505,213,197,145,524,244,36,569,1402,1479,439,1293,620,10022
29091,111.0,5003.0,20889.0,538412.0,83.51515151515152,3494.0,8859.0,10995.0,42.0,205.0,233.0,22.5,17.976923076923075,8.285185185185185,36.130077,0.0922,0.0,0.645402,1.96611,0.553202,2.240219,0.69524,0.276601,0.0,1.998505,1.128831,95.689011,51.360578,48.639422,4.551006,2.648326,2.044096,1.253455,12.952369,10.953269,9.127724,8.285659,10.484026,37.700071,41.146275,9.167705,1.074009,0.0,2.835784,2.459507,10.7077,1.378021,0.161974,4.627461,1.923748,2.307501,1.569898,5.195614,2.541739,1.313232,20.138844,8.32295,9.683529,18.537254,5.454772,15.100922,14499,37,0,40.8,259.0,39649.0,222.0,899,279,111,0,802,453,38400,20611,19519,708,412,318,195,2015,1704,1420,1289,1631,5865,734,16512,3679,431,0,1138,987,4297,553,65,1857,772,926,630,2085,1020,527,3133,3886,7439,2189,6060,3340,40130
29093,0.0,0.0,0.0,0.0,91.11111111111111,862.0,2175.0,2695.0,5.0,40.0,50.0,22.392857142857142,19.03846153846154,9.97037037037037,35.753695,0.0,0.0,0.098522,0.630542,1.172414,1.783251,0.472906,0.482759,0.0,2.965517,0.403941,95.674877,50.571429,49.428571,4.7294,2.681619,1.267674,0.950756,12.676743,7.654803,7.142857,13.993174,11.652852,37.250122,40.315271,6.837438,2.995074,0.0,2.522167,2.985222,10.79803,1.527094,0.226601,3.192118,1.399015,3.507389,1.753695,3.004926,2.935961,0.738916,25.865431,7.970443,5.921182,20.285714,7.704433,16.374384,3629,0,0,45.9,10.0,10021.0,119.0,181,48,49,0,301,41,9711,5133,5017,194,110,52,39,520,314,293,574,478,1528,221,4092,694,304,0,256,303,1096,155,23,324,142,356,178,305,298,75,1061,601,2059,782,1662,809,10150
29095,2407.0,92759.0,505326.0,15960353.0,68.39354838709677,77369.0,207655.0,81711.0,936.0,2382.0,878.0,21.564285714357144,11.061538461538465,5.661538461538461,43.975808,0.073066,0.033822,3.282135,1.369138,2.61783,9.156127,1.846352,23.247514,0.34207,4.266247,0.310247,66.180271,51.677743,48.322257,8.828876,5.897123,5.465266,4.726068,10.122731,8.714995,7.696582,10.181387,12.880233,25.486739,53.276926,5.523645,0.215346,0.074922,4.619306,3.32352,10.830231,3.896491,1.048474,4.428363,2.378224,6.633054,2.363953,5.514369,3.128724,1.346447,11.361017,5.441445,17.966187,14.134628,4.37285,16.735618,308153,512,237,36.8,22999.0,659390.0,18344.0,64160,12938,162903,2397,29895,2174,463747,362123,338610,25739,17192,15933,13778,29511,25407,22438,29682,37550,74302,18420,373329,38706,1509,525,32369,23289,75891,27304,7347,31031,16665,46480,16565,38641,21924,9435,33121,125895,99046,30642,117272,38130,700733
29097,0.0,0.0,0.0,0.0,78.71717171717172,15020.0,34493.0,24375.0,226.0,517.0,348.0,21.785714285714285,13.461538461538462,7.518518518518518,42.282291,0.201613,0.0,2.930439,2.11818,1.651898,8.224645,1.159896,1.96137,0.284581,4.464523,1.22959,89.183426,51.305091,48.694909,6.663653,3.202686,3.206991,2.046878,11.835733,9.717828,9.786703,11.351456,13.010912,29.177159,49.226736,7.968273,0.566673,0.020742,4.322647,2.726337,10.116322,1.823643,0.778242,8.55071,2.84913,3.767589,1.262777,5.324904,2.299051,1.373125,13.861088,6.133844,12.02957,16.603611,6.288165,15.417994,50962,243,0,36.2,3532.0,115005.0,1991.0,9913,1398,2364,343,5381,1482,107491,61837,58691,3096,1488,1490,951,5499,4515,4547,5274,6045,13556,2889,59332,9604,683,25,5210,3286,12193,2198,938,10306,3434,4541,1522,6418,2771,1655,6440,14499,20012,7579,18583,7393,120528
29099,259.0,11056.0,47105.0,470336.0,59.16,21411.0,53781.0,67882.0,229.0,614.0,750.0,21.571428571285715,7.115384615384615,5.023076923076923,45.95399,0.141029,0.0,0.591253,1.023236,1.307963,2.023339,0.77766,0.864412,0.015571,3.587111,0.242463,94.278774,50.266709,49.733291,11.780696,6.868837,6.708795,3.284379,8.666949,9.012921,7.807903,11.721857,16.166537,17.981125,52.729594,4.30649,0.297628,0.096095,4.111631,5.141985,10.34225,3.830018,0.774101,5.979704,2.390369,5.108619,1.57356,5.710994,2.57989,1.49348,9.626021,6.747576,12.221446,16.107075,4.62058,21.377187,103294,317,0,39.6,1329.0,220508.0,2940.0,4548,1748,1943,35,8063,545,211917,112988,111789,10011,5837,5701,2791,7365,7659,6635,9961,13738,15280,5629,118524,9680,669,216,9242,11558,23247,8609,1740,13441,5373,11483,3537,12837,5799,3357,8180,27471,36205,10386,48051,15167,224777
29101,59.0,2360.0,9613.0,303428.0,65.21052631578948,4654.0,12091.0,14723.0,47.0,139.0,153.0,21.9285714285,9.776923076923076,8.385185185185186,44.190702,0.202046,0.0,1.638615,2.871283,1.330911,4.660043,2.120561,3.885223,0.303996,4.639653,0.229851,88.257211,48.663528,51.336472,9.126486,6.32181,2.925092,2.167478,10.446039,10.340675,10.129948,13.376148,12.713863,22.452461,52.174316,2.743383,0.997257,5.790761,4.372729,2.593238,12.332246,2.031586,0.596871,4.667458,1.953733,2.259583,3.436643,5.186476,2.292949,0.294728,10.245346,10.515682,13.905984,12.934678,3.19567,16.04508,23840,109,0,30.3,884.0,52346.0,718.0,2514,1144,2096,164,2503,124,47613,26253,27695,1819,1260,583,432,2082,2061,2019,2666,2534,4475,1150,28147,1480,538,3124,2359,1399,6653,1096,322,2518,1054,1219,1854,2798,1237,159,2042,7502,6978,1724,8656,5673,53948
29103,0.0,0.0,0.0,0.0,81.4,365.0,957.0,1189.0,2.0,12.0,16.0,22.785714285714285,20.346153846153847,32.78139534883721,31.68693,0.0,0.0,0.582573,1.621074,0.151976,1.013171,0.70922,0.531915,0.050659,2.10233,0.0,96.4539,49.746707,50.253293,4.571429,6.285714,0.714286,0.357143,12.0,8.642857,5.714286,9.642857,10.142857,41.928571,44.630192,3.191489,6.914894,0.0,3.444782,3.52077,9.447822,1.74772,0.506586,4.559271,1.443769,1.089159,1.190476,5.26849,1.950355,0.987842,32.642857,8.839919,6.762918,17.553191,6.129686,13.779129,1251,0,0,44.2,23.0,3919.0,6.0,40,28,21,2,83,0,3808,1964,1984,64,88,10,5,168,121,80,135,142,587,78,1762,126,273,0,136,139,373,69,20,180,57,43,47,208,77,39,457,267,693,242,544,349,3948
29105,43.0,1566.0,5409.0,314776.0,81.56666666666666,3213.0,8079.0,9621.0,66.0,170.0,193.0,22.210714285714285,15.076923076923077,9.08148148148148,40.504484,0.210202,0.0,0.327915,1.412556,0.610987,2.556054,0.392377,0.55213,0.044843,3.873318,0.610987,94.01065,51.003363,48.996637,7.229584,2.969541,2.123083,1.276625,12.565045,11.121904,9.560813,12.960522,11.246791,28.94609,47.026345,7.609305,1.121076,0.002803,2.701794,1.502242,9.330157,1.51065,0.602578,11.76009,2.177691,2.471973,1.650785,5.173767,2.174888,1.415359,17.470339,8.116592,8.164238,20.675448,5.756726,15.336323,14452,75,0,39.2,117.0,35345.0,218.0,912,140,197,16,1382,218,33543,18198,17482,1042,428,306,184,1811,1603,1378,1868,1621,4172,1069,16779,2715,400,1,964,536,3329,539,215,4196,777,882,589,1846,776,505,2518,2913,7377,2054,5472,2896,35680
29107,0.0,0.0,0.0,0.0,65.66666666666667,2977.0,7730.0,9250.0,57.0,125.0,146.0,21.571428571535712,9.376923076923076,4.903846153846154,42.058904,0.495458,0.0,0.513809,0.287488,1.045968,3.08591,0.721779,2.345781,0.20797,1.645411,0.211029,93.693611,49.389852,50.610148,11.816537,5.097947,5.562112,4.688852,7.426638,10.070018,6.868067,10.274565,14.695933,23.499331,49.05343,6.196287,1.198887,0.091752,2.942166,5.098327,9.753188,2.902407,0.636144,5.287947,2.171453,3.59666,1.422149,5.685537,4.471358,1.17442,18.841948,6.324739,10.823623,21.515735,4.584518,14.114445,13752,162,0,42.4,168.0,32187.0,342.0,1009,236,767,68,538,69,30635,16149,16548,1502,648,707,596,944,1280,873,1306,1868,2987,460,16039,2026,392,30,962,1667,3189,949,208,1729,710,1176,465,1859,1462,384,2395,3539,7035,1499,4615,2068,32697
29109,0.0,0.0,0.0,0.0,80.79411764705883,3356.0,7737.0,9297.0,77.0,157.0,186.0,22.285714285714285,13.984615384615385,7.833333333333333,37.765749,0.096755,0.0,1.963861,0.978008,0.672054,7.612249,0.091525,0.319029,0.117675,3.101383,0.669439,94.124108,50.532151,49.467849,6.263048,3.151727,2.727456,2.134824,14.068287,12.081622,8.027477,9.785171,11.084922,30.675466,47.357548,7.491959,1.574227,0.002615,2.667294,2.327345,9.13679,2.18875,0.13075,8.041108,1.746816,2.617609,1.166287,6.364896,3.341963,1.043383,17.267156,7.256609,8.072488,18.82796,6.691771,14.840093,14442,37,0,38.7,751.0,37233.0,257.0,2911,35,122,45,1186,256,35994,19324,18917,930,468,405,317,2089,1794,1192,1453,1646,4555,1405,18110,2865,602,1,1020,890,3494,837,50,3075,668,1001,446,2434,1278,399,2564,3087,7200,2559,5675,2775,38241
29111,0.0,0.0,0.0,0.0,89.5,1025.0,2726.0,3365.0,10.0,34.0,44.0,22.642857142857142,14.453846153846154,7.52962962962963,36.52253,0.474843,0.0,0.535462,0.323298,0.262679,0.929481,0.040412,3.899778,0.383916,2.02061,0.687007,92.968276,48.737119,51.262881,7.756464,1.390047,3.058104,3.280512,13.622463,8.53489,10.063942,8.729497,11.871004,31.693077,44.726207,5.59709,1.535664,0.0,2.273187,2.364114,10.436452,1.747828,0.171752,7.253991,1.353809,1.899374,2.101435,4.879774,4.223075,1.677106,23.352794,7.163063,7.2843,20.923419,5.425338,12.952112,3615,47,0,40.9,53.0,9819.0,26.0,92,4,386,38,200,68,9202,4824,5074,279,50,110,118,490,307,362,314,427,1140,234,4427,554,152,0,225,234,1033,173,17,718,134,188,208,483,418,166,840,721,2071,537,1282,709,9898
29113,0.0,0.0,0.0,0.0,59.16216216216216,5643.0,15090.0,18483.0,39.0,133.0,162.0,21.575000000107146,7.992307692307692,5.438461538461539,43.063032,0.0,0.0,0.293454,0.854315,0.675464,2.533426,0.277826,2.293801,0.020837,2.460497,0.217052,94.276784,49.940962,50.059038,14.62307,6.161066,6.711071,2.820668,8.507417,7.028964,7.134928,10.934504,15.576748,20.501564,49.364473,4.632749,0.642473,0.032992,3.135961,5.981941,7.90415,3.299184,1.007119,7.070672,2.290328,4.033686,1.73294,5.120681,2.649766,1.36482,11.984055,6.499392,10.026046,20.948081,4.25942,17.829484,24800,0,0,37.4,169.0,57032.0,389.0,1459,160,1321,12,1417,125,54294,28761,28829,2898,1221,1330,559,1686,1393,1414,2167,3087,4063,1152,28429,2668,370,19,1806,3445,4552,1900,580,4072,1319,2323,998,2949,1526,786,2375,5774,12064,2453,10268,3743,57590
29115,0.0,0.0,0.0,0.0,82.8125,1170.0,2534.0,3167.0,12.0,62.0,76.0,22.714285714285715,15.9,9.75925925925926,42.160946,0.183272,0.0,0.266578,0.758081,0.408197,2.54915,0.358214,0.5998,0.058314,1.657781,0.216594,96.967677,51.557814,48.442186,6.957217,4.498201,4.798081,1.919232,10.655738,10.17593,7.896841,11.255498,13.594562,28.2487,48.150616,5.256581,2.565811,0.066644,2.465845,3.332223,9.163612,2.140953,1.566145,8.522159,2.499167,1.549484,4.723426,5.181606,2.290903,0.616461,23.85046,5.739753,9.905032,20.568144,4.4985,12.787404,5061,22,0,42.0,32.0,11923.0,49.0,306,43,72,7,199,26,11640,6189,5815,348,225,240,96,533,509,395,563,680,1413,115,5780,631,308,8,296,400,1100,257,188,1023,300,186,567,622,275,74,1193,1189,2469,540,1535,689,12004
29117,0.0,0.0,0.0,0.0,78.6923076923077,1653.0,3720.0,4454.0,37.0,91.0,109.0,22.14642857142857,12.684615384615386,7.366666666666667,40.423542,0.0,0.0,0.668047,0.641325,0.14029,1.923976,0.641325,2.718953,0.033402,2.718953,0.447592,93.226,55.414523,44.585477,7.567293,3.165736,2.099204,2.810225,9.903504,9.683426,10.022008,13.780261,11.630269,29.338073,45.046429,4.582804,1.930657,0.253858,2.184515,2.111029,11.563899,1.823769,0.901864,4.976952,2.478455,1.857171,4.041686,5.93226,2.68555,0.835059,26.019976,5.958982,10.301289,18.231011,5.945621,16.480727,6051,0,0,40.0,100.0,14848.0,21.0,288,96,407,5,407,67,13955,8295,6674,447,187,124,166,585,572,592,814,687,1733,167,6743,686,289,38,327,316,1731,273,135,745,371,278,605,888,402,125,1537,1542,2729,890,2467,892,14969
29119,0.0,0.0,0.0,0.0,84.94117647058823,2373.0,5261.0,6205.0,26.0,66.0,80.0,21.71071428557143,16.16923076923077,6.94074074074074,36.810593,0.690499,0.0,6.830697,2.342453,1.284853,11.47627,1.525216,1.870466,2.578446,7.42505,3.107246,80.779652,49.169653,50.830347,7.780293,2.799952,1.977839,2.323365,11.93852,10.00834,11.140236,9.353032,9.543667,33.134755,43.313522,6.865659,1.957871,0.087405,2.338082,3.500568,6.594703,1.306704,1.027008,10.724587,1.717507,2.47356,1.027008,6.328118,1.59077,0.419544,32.729656,6.087755,5.327332,21.90368,10.811992,12.568831,8423,158,0,38.2,1563.0,21025.0,294.0,2626,349,428,590,1699,711,18484,11251,11631,653,235,166,195,1002,840,935,785,801,2781,430,9911,1571,448,20,535,801,1509,299,235,2454,393,566,235,1448,364,96,2747,1219,5012,2474,2876,1393,22882
29121,0.0,0.0,0.0,0.0,86.82352941176471,1447.0,3602.0,4264.0,15.0,52.0,68.0,22.5714285715,14.6,8.155555555555555,37.67982,0.164973,0.0,0.712683,0.369539,0.329946,1.537548,0.739079,2.190841,0.026396,2.428402,0.620298,93.816814,50.415732,49.584268,7.142857,2.285037,1.320244,1.371022,10.42654,9.258632,9.512525,11.645227,12.660799,34.377116,43.889402,5.727861,1.643131,0.052791,2.573578,3.583212,7.793322,2.395407,1.029431,6.77049,2.07206,2.329418,2.210637,5.536492,2.613171,0.897453,26.371022,7.060842,9.44965,21.202323,3.530421,12.313581,5710,25,0,43.1,108.0,14996.0,50.0,233,112,332,4,368,94,14217,7640,7514,422,135,78,81,616,547,562,688,748,2031,307,6651,868,249,8,390,543,1181,363,156,1026,314,353,335,839,396,136,1558,1432,3213,535,1866,1070,15154
29123,0.0,0.0,0.0,0.0,77.58333333333333,1579.0,3563.0,4264.0,16.0,52.0,59.0,22.42857142835714,15.123076923076924,8.655555555555555,37.573916,0.139619,0.0,0.106767,0.722733,1.116951,2.373522,0.353154,0.632392,0.0,2.077858,0.238173,96.378121,50.517411,49.482589,6.720264,4.205318,4.493919,2.308802,8.390023,9.214595,10.121624,9.070295,11.234797,34.240363,43.355782,6.266426,1.593298,0.361367,1.954665,3.835414,9.461235,0.59954,0.147832,6.471748,2.923784,1.790407,2.201051,4.93594,3.556176,0.821288,26.90167,9.231275,7.982917,20.252957,5.28088,17.148489,4575,17,0,41.9,13.0,12027.0,136.0,289,43,77,0,253,29,11735,6151,6025,326,204,218,112,407,447,491,440,545,1661,230,5279,763,194,44,238,467,1152,73,18,788,356,218,268,601,433,100,1305,972,2466,643,2088,1124,12176
29125,0.0,0.0,0.0,0.0,71.42857142857143,628.0,1591.0,1966.0,7.0,34.0,42.0,22.503571428214286,12.484615384615385,11.428571428571429,37.538391,0.295757,0.0,1.421909,1.433284,0.40951,3.310204,0.329883,0.307132,0.0,0.420885,0.284382,98.521215,49.971562,50.028438,9.795168,3.335084,1.339286,2.59979,14.154412,9.742647,8.981092,9.795168,12.578781,27.678571,45.501081,4.948243,2.047549,0.0,0.534638,4.356728,9.111591,1.205779,1.03515,6.506655,2.468434,1.478785,3.753839,4.993744,2.582186,0.944147,22.531513,9.589353,8.690706,18.803322,7.814811,15.15186,3300,26,0,45.3,125.0,8630.0,36.0,291,29,27,0,37,25,8661,4393,4398,373,127,51,99,539,371,342,373,479,1054,261,4000,435,180,0,47,383,801,106,91,572,217,130,330,439,227,83,858,764,1653,687,1332,843,8791
29127,99.0,4355.0,19783.0,559449.0,79.14814814814815,3499.0,7938.0,9802.0,42.0,115.0,135.0,22.353571428571428,12.961538461538462,8.174074074074074,41.327173,0.164497,0.0,0.465491,0.559989,0.395492,1.837463,0.535489,4.350413,0.143497,2.99594,0.202996,91.579168,51.49097,48.50903,8.10436,5.963422,2.270954,1.846234,9.378521,8.91913,8.849788,15.0039,11.493456,28.170235,47.567549,7.402352,1.354473,0.0,4.385412,2.831443,12.837743,1.228475,0.395492,7.069859,1.48047,2.453451,2.225955,5.571889,1.879462,1.424472,14.631187,6.709366,13.376732,16.075178,4.679406,15.728685,11808,47,0,38.9,133.0,28326.0,113.0,525,153,1243,41,856,58,26166,14712,13860,935,688,262,213,1082,1029,1021,1731,1326,3250,536,13591,2115,387,0,1253,809,3668,351,113,2020,423,701,636,1592,537,407,1688,3822,4593,1337,4494,1917,28572
